name,score
S1_t1_c4_ct3.jpg,0.0
S1_t3_c3_ct1.jpg,0.006788888888888889
S1_t3_c3_ct3.jpg,0.006955555555555556
S1_t1_c3_ct2.jpg,0.008055555555555555
S1_t3_c3_ct2.jpg,0.008511111111111112
S1_t2_c3_ct1.jpg,0.012444444444444444
S1_t3_c4_ct3.jpg,0.013777777777777778
S1_t2_c3_ct0.jpg,0.013855555555555555
S1_t2_c3_ct3.jpg,0.019033333333333333
S1_t2_c2_ct0.jpg,0.024366666666666665
S1_t3_c3_ct0.jpg,0.029477777777777776
S1_t1_c3_ct1.jpg,0.04083333333333333
S1_t1_c3_ct0.jpg,0.06492222222222223
S1_t3_c2_ct0.jpg,0.0687
S1_t2_c2_ct3.jpg,0.10315555555555556
S1_t2_c2_ct2.jpg,0.11632222222222222
S1_t3_c2_ct2.jpg,0.1170888888888889
S1_t2_c3_ct2.jpg,0.11784444444444445
S1_t1_c3_ct3.jpg,0.11916666666666667
S1_t3_c4_ct1.jpg,0.15566666666666668
S1_t3_c4_ct0.jpg,0.2577111111111111
S1_t1_c4_ct0.jpg,0.3526666666666667
S1_t3_c2_ct1.jpg,0.3605555555555556
S1_t2_c4_ct1.jpg,0.45635555555555557
S1_t2_c4_ct0.jpg,0.48286666666666667
S1_t2_c4_ct3.jpg,0.6069333333333333
S1_t2_c2_ct1.jpg,0.6324333333333333
S1_t3_c2_ct3.jpg,0.7194888888888888
S1_t2_c4_ct2.jpg,0.8580333333333333
S1_t1_c2_ct3.jpg,0.8599111111111111
S1_t1_c2_ct2.jpg,0.8599555555555556
S1_t1_c4_ct2.jpg,0.8605
S1_t3_c4_ct2.jpg,0.8608111111111111
S1_t1_c4_ct1.jpg,0.8700666666666667
S1_t1_c2_ct0.jpg,0.9188
S1_t1_c2_ct1.jpg,0.9306555555555556
